,wind power production
7085,205.99
7086,383.37
7087,306.09000000000003
7088,714.54
7089,914.8599999999999
7090,897.88
7091,897.89
7092,977.31
7093,990.26
7094,897.76
7095,945.61
7096,990.25
7097,877.1800000000001
7098,693.3199999999999
7099,593.6600000000001
7100,409.03
7101,528.38
7102,378.14
7103,209.70999999999998
7104,121.85
7105,102.24
7106,97.63
7107,27.020000000000003
7108,38.81
7109,206.55
7110,178.9
7111,277.31
7112,301.89
7113,180.7
7114,44.7
7115,28.4
7116,19.06
7117,182.95
7118,397.86
7119,495.74
7120,333.55
7121,156.75
7122,3.16
7123,-0.44999999999999996
7124,-0.66
7125,27.160000000000004
7126,75.76
7127,175.13
7128,113.08
7129,105.36
7130,105.53999999999999
7131,105.53999999999999
7132,202.79000000000002
7133,308.97
7134,734.0799999999999
7135,955.9
7136,1112.31
7137,1194.29
7138,1191.26
7139,1189.5900000000001
7140,1209.78
7141,1191.54
7142,1157.85
7143,1110.56
7144,1010.99
7145,998.0799999999999
7146,998.22
7147,997.51
7148,945.29
7149,891.54
7150,588.37
7151,441.22
7152,261.9
7153,216.57
7154,204.34
7155,192.38
7156,348.24
7157,472.6
7158,564.22
7159,1023.44
7160,886.77
7161,372.56
7162,332.54
7163,221.66
7164,626.69
7165,911.5999999999999
7166,835.98
7167,990.5799999999999
7168,594.97
7169,384.03
7170,509.45
7171,53.519999999999996
7172,27.27
7173,4.93
7174,58.5
7175,162.1
7176,95.19
7177,98.13
7178,202.01999999999998
7179,182.28
7180,171.92000000000002
7181,133.54
7182,219.03
7183,419.85
7184,359.9
7185,523.98
7186,430.93
7187,246.42000000000002
7188,161.03
7189,193.95
7190,33.63
7191,25.54
7192,41.26
7193,6.970000000000001
7194,12.68
7195,29.52
7196,131.16
7197,44.12
7198,80.61
7199,50.79
7200,56.58
7201,20.189999999999998
7202,25.689999999999998
7203,-1.41
7204,-7.18
7205,-7.15
7206,-7.49
7207,-7.5
7208,-7.51
7209,-7.52
7210,-7.529999999999999
7211,4.78
7212,65.46
7213,43.64
7214,40.22
7215,25.439999999999998
7216,58.14
7217,55.370000000000005
7218,57.5
7219,55.400000000000006
7220,71.46
7221,60.879999999999995
7222,14.03
7223,30.83
7224,75.08
7225,64.0
7226,69.32
7227,166.20999999999998
7228,193.18
7229,246.35
7230,147.09
7231,183.26
7232,154.71
7233,113.23
7234,750.6600000000001
7235,812.76
7236,729.0
7237,769.88
7238,787.1700000000001
7239,749.23
7240,848.8399999999999
7241,995.37
7242,952.26
7243,814.0
7244,265.99
7245,120.86
7246,46.43
7247,0.59
7248,-0.44999999999999996
7249,-7.43
7250,-7.5600000000000005
7251,2.3000000000000003
7252,32.46
7253,65.84
7254,166.49
7255,177.04
7256,47.68
7257,52.28
7258,45.29
7259,-0.28
7260,85.89
7261,160.22
7262,105.8
7263,147.22
7264,204.76999999999998
7265,204.83999999999997
7266,286.89
7267,797.6500000000001
7268,802.78
7269,671.3299999999999
7270,464.53
7271,441.86
7272,246.72
7273,204.36
7274,204.09
7275,199.62
7276,161.91
7277,164.16
7278,0.8900000000000001
7279,-7.57
7280,24.46
7281,-3.0100000000000002
7282,16.830000000000002
7283,8.379999999999999
7284,106.44
7285,101.12
7286,88.72
7287,91.53999999999999
7288,261.49
7289,485.28999999999996
7290,713.62
7291,994.8199999999999
7292,797.69
7293,756.28
7294,497.78999999999996
7295,494.88
7296,370.32
7297,302.5
7298,272.28
7299,276.63
7300,378.58
7301,533.6
7302,796.19
7303,1005.81
7304,1153.3600000000001
7305,1234.6599999999999
7306,1201.92
7307,1107.4299999999998
7308,1153.71
7309,918.96
7310,968.23
7311,461.59000000000003
7312,660.51
7313,1165.99
7314,1175.87
7315,1173.97
7316,995.7
7317,819.4200000000001
7318,598.26
7319,493.01
7320,422.63
7321,359.83000000000004
7322,391.37
7323,332.19
7324,390.81
7325,561.55
7326,749.38
7327,959.28
7328,689.91
7329,790.06
7330,642.52
7331,841.79
7332,629.98
7333,262.64
7334,530.37
7335,651.45
7336,356.90999999999997
7337,296.92
7338,129.4
7339,30.5
7340,89.61
7341,44.95
7342,185.88
7343,334.38
7344,197.68
7345,220.56
7346,52.980000000000004
7347,225.19
7348,199.5
7349,330.99
7350,190.97
7351,504.81
7352,918.62
7353,771.45
7354,107.31
7355,119.15
7356,906.25
7357,726.9300000000001
7358,978.27
7359,1012.53
7360,1097.51
7361,1049.75
7362,924.4300000000001
7363,458.01
7364,711.1
7365,488.05
7366,345.71000000000004
7367,217.89
7368,29.04
7369,13.67
7370,31.75
7371,147.84
7372,226.10000000000002
7373,131.54
7374,370.39
7375,273.43
7376,334.96000000000004
7377,138.55
7378,120.46000000000001
7379,297.92999999999995
7380,189.11
7381,387.69
7382,99.69999999999999
7383,450.3
7384,415.88
7385,269.38
7386,348.07
7387,251.6
7388,266.87
7389,167.14
7390,295.42
7391,423.17
7392,316.19
7393,58.55
7394,11.3
7395,58.43
7396,89.81
7397,126.28
7398,87.62
7399,111.28999999999999
7400,139.34
7401,67.35
7402,3.49
7403,-7.02
7404,-7.470000000000001
7405,15.649999999999999
7406,183.2
7407,273.79999999999995
7408,470.68
7409,641.48
7410,991.6800000000001
7411,997.77
7412,977.19
7413,741.48
7414,655.96
7415,508.25
7416,362.47
7417,300.17
7418,300.06
7419,210.08999999999997
7420,302.75
7421,383.76
7422,538.19
7423,598.0
7424,641.88
7425,879.37
7426,957.8900000000001
7427,956.3499999999999
7428,954.76
7429,928.8
7430,897.49
7431,593.0799999999999
7432,401.46000000000004
7433,491.64
7434,471.40999999999997
7435,414.45
7436,492.40999999999997
7437,797.1700000000001
7438,662.28
7439,513.01
7440,353.77
7441,204.63
7442,203.77
7443,203.34
7444,225.74
7445,362.57
7446,666.11
7447,1024.93
7448,740.5799999999999
7449,341.93
7450,58.33
7451,199.71
7452,84.65
7453,-2.85
7454,-2.79
7455,-2.77
7456,-1.37
7457,-1.19
7458,0.0
7459,0.0
7460,0.0
7461,0.0
7462,0.0
7463,0.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,0.0
7551,0.0
7552,0.0
7553,0.0
7554,0.0
7555,0.0
7556,0.0
7557,0.0
7558,0.0
7559,0.0
7560,0.0
7561,0.0
7562,0.0
7563,0.0
7564,0.0
7565,0.0
7566,0.0
7567,0.0
7568,0.0
7569,0.0
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.0
7584,0.0
7585,0.0
7586,0.0
7587,0.0
7588,0.0
7589,0.0
7590,0.0
7591,0.0
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0
7599,0.0
7600,0.0
7601,0.0
7602,0.0
7603,0.0
7604,0.0
7605,0.0
7606,0.0
7607,0.0
7608,0.0
7609,0.0
7610,0.0
7611,0.0
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.0
7634,0.0
7635,0.0
7636,0.0
7637,0.0
7638,0.0
7639,0.0
7640,0.0
7641,0.0
7642,0.0
7643,-3.68
7644,-2.83
7645,-2.24
7646,-0.9
7647,-1.78
7648,-2.48
7649,-3.57
7650,-3.61
7651,-3.62
7652,-3.65
7653,-3.66
7654,-3.54
7655,-3.65
7656,-3.66
7657,-3.66
7658,-3.66
7659,-3.66
7660,-3.66
7661,-3.67
7662,-3.67
7663,-3.49
7664,-3.22
7665,-2.53
7666,-0.87
7667,-1.8
7668,-2.78
7669,207.48000000000002
7670,1135.11
7671,1119.3899999999999
7672,1122.06
7673,1123.04
7674,1123.35
7675,1123.39
7676,1045.9099999999999
7677,923.6600000000001
7678,731.9100000000001
7679,561.8
7680,400.47
7681,358.98
7682,272.33000000000004
7683,203.11
7684,204.36
7685,204.41
7686,358.58
7687,796.4300000000001
7688,1049.95
7689,1123.3200000000002
7690,1173.42
7691,1173.3600000000001
7692,1173.15
7693,1173.01
7694,1168.99
7695,1122.07
7696,1089.0500000000002
7697,864.4100000000001
7698,519.16
7699,586.28
7700,557.86
7701,250.34000000000003
7702,117.68
7703,48.58
7704,26.95
7705,30.369999999999997
7706,-1.98
7707,-4.46
7708,-4.15
7709,-4.1000000000000005
7710,-2.27
7711,-2.89
7712,-2.34
7713,-4.22
7714,-7.11
7715,-7.33
7716,-7.390000000000001
7717,-7.43
7718,-7.47
7719,-7.51
7720,-6.539999999999999
7721,-4.78
7722,-7.44
7723,-7.5
7724,-7.52
7725,8.72
7726,39.84
7727,24.06
7728,4.11
7729,17.23
7730,34.83
7731,47.099999999999994
7732,62.02
7733,64.05
7734,53.3
7735,33.12
7736,1.31
7737,40.14
7738,34.870000000000005
7739,47.239999999999995
7740,8.24
7741,6.8
7742,5.970000000000001
7743,66.19
7744,25.96
7745,5.949999999999999
7746,103.16
7747,71.01
7748,46.290000000000006
7749,180.68
7750,217.72
7751,149.26999999999998
7752,145.22
7753,154.16
7754,103.86
7755,104.8
7756,65.36
7757,83.75
7758,40.5
7759,53.39
7760,85.75
7761,129.53
7762,122.00999999999999
7763,33.16
7764,26.939999999999998
7765,42.349999999999994
7766,42.07
7767,93.24000000000001
7768,125.02
7769,52.55
7770,53.81
7771,50.870000000000005
7772,22.73
7773,12.120000000000001
7774,25.560000000000002
7775,-7.7
7776,-6.99
7777,-7.51
7778,-7.52
7779,-7.55
7780,-7.5600000000000005
7781,-7.59
7782,-7.58
7783,-7.59
7784,-4.42
7785,14.86
7786,27.32
7787,24.38
7788,11.32
7789,-7.470000000000001
7790,4.51
7791,-3.99
7792,9.69
7793,-6.9399999999999995
7794,-7.42
7795,-7.449999999999999
7796,-7.49
7797,-7.51
7798,-2.9699999999999998
7799,25.78
7800,-7.4399999999999995
7801,-7.46
7802,-6.52
7803,32.44
7804,25.880000000000003
7805,27.07
7806,22.83
7807,16.77
7808,-3.88
7809,-7.37
7810,1.94
7811,-4.0600000000000005
7812,-3.9899999999999998
7813,-7.0
7814,51.43
7815,77.16
7816,55.3
7817,113.98
7818,87.03
7819,100.27000000000001
7820,67.38
7821,34.55
7822,3.1900000000000004
7823,-5.42
7824,-7.380000000000001
7825,-7.42
7826,-7.45
7827,-7.47
7828,-7.5
7829,-7.53
7830,-7.529999999999999
7831,40.42
7832,106.72999999999999
7833,69.06
7834,34.41
7835,42.5
7836,9.02
7837,-7.34
7838,-6.74
7839,-5.9399999999999995
7840,-7.46
7841,-7.48
7842,-7.49
7843,7.79
7844,225.45
7845,425.6
7846,409.12
7847,474.51
7848,498.36
7849,348.0
7850,276.8
7851,201.65
7852,204.77999999999997
7853,226.10999999999999
7854,313.27
7855,563.09
7856,597.72
7857,857.5699999999999
7858,972.66
7859,1096.72
7860,1097.37
7861,1074.17
7862,881.06
7863,759.44
7864,376.25
7865,161.88
7866,84.58000000000001
7867,297.14
7868,187.47
7869,78.34
7870,29.57
7871,3.3699999999999997
7872,27.17
7873,75.86
7874,119.43
7875,173.69
7876,153.82
7877,155.76999999999998
7878,279.51
7879,273.68
7880,258.42
7881,118.51
7882,57.86
7883,151.37
7884,158.88
7885,108.87
7886,48.03
7887,103.2
7888,216.45
7889,596.0899999999999
7890,832.03
7891,852.1700000000001
7892,459.77000000000004
7893,588.35
7894,347.69
7895,422.38
7896,171.61
7897,276.6
7898,270.03
7899,188.86
7900,153.63
7901,188.68
7902,435.21000000000004
7903,477.05
7904,617.0
7905,597.94
7906,750.11
7907,268.18
7908,860.11
7909,845.17
7910,947.67
7911,935.03
7912,983.71
7913,459.95000000000005
7914,130.66
7915,330.28999999999996
7916,828.55
7917,709.96
7918,682.19
7919,506.09000000000003
7920,64.71
7921,95.77
7922,146.63
7923,87.13
7924,48.43
7925,47.099999999999994
7926,32.0
7927,15.13
7928,-7.42
7929,46.129999999999995
7930,189.09
7931,94.75
7932,44.33
7933,39.980000000000004
7934,61.06
7935,117.63
7936,70.68
7937,64.00999999999999
7938,216.34
7939,291.37
7940,218.84
7941,265.61
7942,173.06
7943,171.72
7944,133.08
7945,149.18
7946,120.53
7947,164.33999999999997
7948,83.91
7949,253.48000000000002
7950,311.1
7951,337.12
7952,232.26
7953,234.78
7954,260.3
7955,82.08
7956,76.21
7957,42.99
7958,10.5
7959,5.74
7960,7.8100000000000005
7961,-4.640000000000001
7962,98.58
7963,251.03
7964,153.67000000000002
7965,377.04999999999995
7966,338.54
7967,278.38
7968,355.39
7969,397.31
7970,429.96000000000004
7971,360.59000000000003
7972,356.42
7973,396.25
7974,573.12
7975,717.0999999999999
7976,911.3
7977,980.31
7978,844.5
7979,881.26
7980,644.88
7981,558.87
7982,649.62
7983,642.05
7984,660.6800000000001
7985,750.05
7986,1018.44
7987,986.6600000000001
7988,989.22
7989,695.77
7990,715.74
7991,611.76
7992,497.96000000000004
7993,422.68
7994,353.41
7995,369.46
7996,369.67
7997,381.74
7998,582.6600000000001
7999,785.13
8000,1036.45
8001,948.71
8002,751.5699999999999
8003,420.56
8004,347.46000000000004
8005,556.05
8006,331.37
8007,387.59000000000003
8008,1195.5900000000001
8009,948.72
8010,11.4
8011,41.629999999999995
8012,598.62
8013,161.59
8014,36.2
8015,-0.38
8016,-0.36
8017,9.0
8018,47.94
8019,94.9
8020,252.0
8021,211.51
8022,268.0
8023,190.07999999999998
8024,67.98
8025,171.85
8026,294.53
8027,563.65
8028,326.43
8029,358.96
8030,141.22
8031,140.09
8032,183.55
8033,356.62
8034,353.9
8035,328.89
8036,159.91
8037,65.12
8038,55.510000000000005
8039,34.0
8040,14.200000000000001
8041,13.42
8042,9.36
8043,-1.95
8044,-2.23
8045,-3.19
8046,-3.25
8047,-3.15
8048,-3.38
8049,-3.27
8050,-4.82
8051,-4.13
8052,-5.23
8053,-5.37
8054,-3.4
8055,5.17
8056,-2.79
8057,-2.84
8058,-2.13
8059,-6.29
8060,-5.07
8061,-7.1899999999999995
8062,-7.28
8063,-7.3100000000000005
8064,-7.34
8065,-7.36
8066,-7.4
8067,-7.42
8068,-7.46
8069,-7.48
8070,-4.19
8071,-3.2
8072,-3.06
8073,-1.29
8074,-2.5100000000000002
8075,-4.53
8076,-4.81
8077,615.5899999999999
8078,969.3199999999999
8079,910.44
8080,473.88
8081,801.0699999999999
8082,897.1
8083,775.79
8084,759.97
8085,698.3499999999999
8086,645.1800000000001
8087,590.32
8088,401.44
8089,360.3
8090,161.75
8091,73.22999999999999
8092,79.99
8093,102.05
8094,-0.35
8095,149.11
8096,134.95
8097,13.81
8098,-0.22
8099,-0.23
8100,-0.23
8101,-0.21000000000000002
8102,-0.21000000000000002
8103,-0.19
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,0.0
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
8117,0.0
8118,0.0
8119,0.0
8120,0.0
8121,0.0
8122,0.0
8123,605.7199999999999
8124,785.35
8125,948.24
8126,948.55
8127,965.62
8128,1030.8700000000001
8129,903.55
8130,663.47
8131,112.75999999999999
8132,60.81
8133,195.18
8134,344.08
8135,482.07
8136,302.7
8137,40.269999999999996
8138,5.869999999999999
8139,-3.8
8140,-1.02
8141,-4.31
8142,-5.99
8143,-5.27
8144,26.8
8145,7.340000000000001
8146,40.89
8147,37.33
8148,58.04
8149,119.01
8150,318.0
8151,277.78
8152,142.19
8153,162.2
8154,119.4
8155,-4.89
8156,-0.7800000000000002
8157,14.07
8158,97.89
8159,141.83
8160,144.18
8161,200.3
8162,104.45
8163,110.77
8164,88.99000000000001
8165,17.96
8166,3.6899999999999995
8167,-3.98
8168,4.2
8169,250.89
8170,262.52
8171,177.25
8172,147.57
8173,50.88
8174,17.07
8175,270.09000000000003
8176,363.51
8177,258.71
8178,198.45
8179,116.78999999999999
8180,562.5799999999999
8181,511.16
8182,581.59
8183,290.43
8184,324.85
8185,140.14
8186,125.47
8187,282.05
8188,204.51999999999998
8189,204.89999999999998
8190,454.12
8191,186.65
8192,49.54
8193,153.5
8194,228.06
8195,245.20999999999998
8196,151.31
8197,126.44
8198,203.91
8199,263.01
8200,335.40999999999997
8201,448.56
8202,461.19
8203,694.77
8204,500.64
8205,101.74000000000001
8206,245.43
8207,262.33
8208,94.0
8209,33.24
8210,29.310000000000002
8211,22.15
8212,-5.56
8213,-7.390000000000001
8214,64.16
8215,142.5
8216,156.51999999999998
8217,152.13
8218,82.83
8219,7.8500000000000005
8220,73.85
8221,210.95999999999998
8222,250.29000000000002
8223,127.57
8224,267.75
8225,250.29999999999998
8226,95.5
8227,61.400000000000006
8228,1.1800000000000002
8229,4.27
8230,101.7
8231,144.06
8232,189.59
8233,358.1
8234,375.59000000000003
8235,297.97
8236,298.15
8237,300.3
8238,508.39
8239,684.25
8240,705.4000000000001
8241,367.90999999999997
8242,205.85
8243,1.49
8244,-2.73
8245,11.04
8246,53.93000000000001
8247,717.24
8248,785.02
8249,886.6800000000001
8250,962.71
8251,471.14
8252,431.63
8253,301.22
8254,322.09000000000003
8255,266.04999999999995
8256,127.63
8257,78.89
8258,32.239999999999995
8259,-4.07
8260,-4.71
8261,-5.95
8262,9.11
8263,18.49
8264,20.1
8265,45.46
8266,40.67
8267,31.74
8268,33.98
8269,28.590000000000003
8270,49.47
8271,74.94999999999999
8272,89.55
8273,89.22
8274,133.76000000000002
8275,177.4
8276,174.73
8277,311.81
8278,401.21
8279,488.62
8280,439.2
8281,320.9
8282,298.91999999999996
8283,297.06
8284,297.18
8285,297.08
8286,228.53
8287,291.31
8288,294.1
8289,97.43
8290,1.9200000000000004
8291,-0.08999999999999986
8292,11.63
8293,3.09
8294,-0.56
8295,-6.51
8296,-7.359999999999999
8297,-7.39
8298,-5.9399999999999995
8299,30.990000000000002
8300,25.5
8301,28.1
8302,41.19
8303,36.8
8304,7.07
8305,12.790000000000001
8306,-4.8100000000000005
8307,27.919999999999998
8308,54.57
8309,60.46
8310,97.33000000000001
8311,125.78
8312,63.25
8313,28.08
8314,27.58
8315,-4.970000000000001
8316,16.21
8317,-4.63
8318,28.900000000000002
8319,-7.1899999999999995
8320,-7.23
8321,-7.25
8322,-7.28
8323,-7.29
8324,-7.29
8325,-7.29
8326,-7.3
8327,-7.300000000000001
8328,-7.300000000000001
8329,-0.5800000000000001
8330,27.459999999999997
8331,28.22
8332,72.75
8333,72.77
8334,167.65
8335,264.40999999999997
8336,248.55
8337,246.36
8338,352.83000000000004
8339,496.28
8340,490.12
8341,397.19
8342,620.7
8343,716.95
8344,758.24
8345,418.13
8346,207.57
8347,129.77
8348,142.88
8349,100.95
8350,70.74000000000001
8351,12.95
8352,65.61
8353,345.65999999999997
8354,477.2
8355,464.18
8356,358.0
8357,443.28
8358,242.01999999999998
8359,643.71
8360,218.89
8361,48.940000000000005
8362,51.82
8363,20.68
8364,14.43
8365,-7.3100000000000005
8366,-7.33
8367,-7.35
8368,-7.35
8369,-7.35
8370,-6.92
8371,2.6
8372,39.75
8373,108.94
8374,174.12
8375,148.13
8376,111.13
8377,140.82
8378,143.51
8379,102.31
8380,191.32999999999998
8381,229.99
8382,263.21
8383,207.67000000000002
8384,492.69000000000005
8385,367.09000000000003
8386,533.78
8387,773.08
8388,851.72
8389,990.5799999999999
8390,990.1700000000001
8391,994.3299999999999
8392,1042.77
8393,1043.06
8394,1039.57
8395,1040.4
8396,1044.51
8397,969.25
8398,925.02
8399,796.26
8400,660.5
8401,520.6
8402,371.25
8403,398.32000000000005
8404,435.17
8405,488.83000000000004
8406,371.84000000000003
8407,620.4200000000001
8408,360.19
8409,475.28000000000003
8410,368.34000000000003
8411,392.29
8412,524.01
8413,548.28
8414,734.0
8415,734.13
8416,1008.77
8417,1166.54
8418,1192.22
8419,1120.22
8420,1072.1299999999999
8421,912.22
8422,888.0799999999999
8423,711.39
8424,536.98
8425,429.61
8426,394.29999999999995
8427,397.93
8428,398.02
8429,398.24
8430,415.23
8431,637.72
8432,577.9
8433,557.52
8434,535.62
8435,638.72
8436,831.1800000000001
8437,897.97
8438,897.96
8439,897.9300000000001
8440,897.95
8441,965.14
8442,1106.38
8443,1143.93
8444,1140.6999999999998
8445,1040.96
8446,883.57
8447,754.88
8448,652.38
8449,477.61
8450,396.02
8451,395.0
8452,420.56
8453,591.75
8454,685.04
8455,950.8199999999999
8456,988.3599999999999
8457,916.75
8458,953.22
8459,892.76
8460,985.25
8461,557.84
8462,452.93000000000006
8463,713.4000000000001
8464,694.79
8465,290.63
8466,240.87
8467,64.09
8468,179.36
8469,46.77
8470,10.68
8471,-6.130000000000001
8472,-7.53
8473,-7.55
8474,-7.5600000000000005
8475,-7.57
8476,-7.58
8477,-7.57
8478,-7.5600000000000005
8479,-7.5600000000000005
8480,-7.5600000000000005
8481,28.5
8482,40.89
8483,358.8
8484,396.14
8485,767.23
8486,661.0699999999999
8487,761.7
8488,787.94
8489,840.45
8490,632.06
8491,698.84
8492,1001.23
8493,501.78
8494,305.90999999999997
8495,234.66
8496,441.77
8497,478.21000000000004
8498,593.3299999999999
8499,280.62
8500,599.0699999999999
8501,604.74
8502,700.6
8503,363.48
8504,370.38
8505,328.09000000000003
8506,335.28000000000003
8507,395.94
8508,396.05
8509,420.56
8510,484.16
8511,487.48
8512,488.47
8513,498.35
8514,497.88
8515,494.82
8516,497.46
8517,498.23
8518,485.39
8519,496.77
8520,491.63
8521,487.11
8522,481.37
8523,482.01
8524,486.21999999999997
8525,485.08
8526,485.48999999999995
8527,484.51
8528,588.21
8529,987.69
8530,689.34
8531,990.7
8532,987.4
8533,985.92
8534,986.5899999999999
8535,989.0799999999999
8536,986.85
8537,987.3199999999999
8538,987.0
8539,988.86
8540,987.3
8541,988.72
8542,986.94
8543,84.23
8544,306.23
8545,399.36
8546,340.54
8547,196.1
8548,477.16999999999996
8549,600.33
8550,280.84000000000003
8551,746.77
8552,798.37
8553,798.44
8554,798.3
8555,798.3
8556,796.63
8557,798.26
8558,797.94
8559,798.06
8560,809.98
8561,558.73
8562,686.1600000000001
8563,312.5
8564,352.52
8565,352.71
8566,490.25
8567,625.04
8568,551.96
8569,158.29000000000002
8570,385.93
8571,398.68
8572,398.57
8573,398.54
8574,485.3
8575,697.9300000000001
8576,765.79
8577,752.6600000000001
8578,749.74
8579,898.02
8580,898.08
8581,1027.9
8582,1038.92
8583,1036.13
8584,1036.24
8585,1078.31
8586,1098.37
8587,1097.59
8588,1097.97
8589,1076.71
8590,927.6800000000001
8591,861.0999999999999
8592,722.53
8593,613.99
8594,657.53
8595,598.9300000000001
8596,561.69
8597,482.38
8598,654.1099999999999
8599,475.27
8600,203.03
8601,240.74
8602,133.43
8603,400.85
8604,436.27
8605,599.26
8606,598.44
8607,894.45
8608,703.78
8609,897.13
8610,873.06
8611,780.81
8612,762.72
8613,546.56
8614,421.57
8615,597.54
8616,597.48
8617,598.63
8618,366.34000000000003
8619,300.27
8620,300.98
8621,299.55
8622,366.76
8623,418.13
8624,646.47
8625,366.74
8626,566.13
8627,492.56999999999994
8628,643.3399999999999
8629,510.32
8630,855.6600000000001
8631,848.8299999999999
8632,431.32000000000005
8633,128.7
8634,664.1
8635,989.94
8636,791.41
8637,925.8
8638,583.19
8639,177.12
8640,77.74000000000001
8641,14.639999999999999
8642,17.2
8643,18.48
8644,159.94
8645,171.66000000000003
8646,363.08
8647,174.12
8648,69.95
8649,164.31
8650,101.44
8651,49.7
8652,99.67
8653,156.61
8654,139.61
8655,93.4
8656,154.64999999999998
8657,128.91
8658,189.24
8659,381.94
8660,436.17
8661,438.59000000000003
8662,371.89
8663,287.65999999999997
8664,256.26
8665,266.8
8666,312.95000000000005
8667,261.23
8668,118.93
8669,87.88
8670,63.1
8671,47.41
8672,40.629999999999995
8673,32.37
8674,47.45
8675,19.23
8676,-0.31999999999999995
8677,-7.140000000000001
8678,4.59
8679,9.83
8680,-6.5
8681,-7.17
8682,-7.199999999999999
8683,-7.23
8684,-7.24
8685,-7.25
8686,-7.26
8687,-7.26
8688,-7.25
8689,-7.26
8690,-7.25
8691,-7.25
8692,-7.26
8693,-7.25
8694,-7.25
8695,9.38
8696,91.91
8697,10.49
8698,34.29
8699,7.130000000000001
8700,-6.949999999999999
8701,-5.77
8702,69.79
8703,57.129999999999995
8704,102.12
8705,72.77
8706,120.16
8707,112.59
8708,175.04
8709,208.35000000000002
8710,122.56
8711,41.08
8712,74.36
8713,92.65
8714,143.64999999999998
8715,76.30000000000001
8716,116.17000000000002
8717,138.66
8718,107.25999999999999
8719,106.0
8720,121.62
8721,69.47999999999999
8722,71.25
8723,125.28999999999999
8724,164.24
8725,289.51
8726,428.55
8727,456.81
8728,401.28
8729,372.33000000000004
8730,395.8
8731,332.59000000000003
8732,344.42999999999995
8733,323.26
8734,332.18
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.0
8744,0.0
8745,0.0
8746,0.0
8747,0.0
8748,0.0
8749,276.02
8750,208.75
8751,263.78000000000003
8752,241.35000000000002
8753,364.2
8754,282.44
8755,107.0
8756,237.39
8757,641.66
8758,629.9300000000001
8759,559.71
